#DEG_AC	#Gene_Name	#Gene_Ref	#Uniprot_ID	#COG	#Class	#Function	#Organism	#Refseq	#Condition
DNEGSCER	YPL163C	SVS1	Q12254	-	-	Cell wall and vacuolar protein; required for wild-type resistance to vanadate; SVS1 has a paralog, SRL1, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	Q0085	ATP6	P00854	-	-	Subunit a of the F0 sector of mitochondrial F1F0 ATP synthase; mitochondrially encoded; translation is specifically activated by Atp22p; ATP6 and ATP8 mRNAs are not translated in the absence of the F1 sector of ATPase; mutations in human ortholog MT-ATP6 are associated with neurodegenerative disorders such as Neurogenic Ataxia and Retinitis Pigmentosa (NARP), Leigh syndrome (LS), Charcot-Marie-Tooth (CMT), and ataxia telangiectasia 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YAL009W	SPO7	P18410	-	-	Putative regulatory subunit of Nem1p-Spo7p phosphatase holoenzyme; regulates nuclear growth by controlling phospholipid biosynthesis, required for normal nuclear envelope morphology, premeiotic replication, and sporulation 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YCL010C	SGF29	P25554	-	-	Component of the HAT/Core module of the SAGA, SLIK, and ADA complexes; HAT/Core module also contains Gcn5p, Ngg1p, and Ada2p; binds methylated histone H3K4; involved in transcriptional regulation through SAGA and TBP recruitment to target promoters and H3 acetylation 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YNL168C	FMP41	P53889	-	-	Putative protein of unknown function; GFP-fusion protein is induced in response to the DNA-damaging agent MMS; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YCL047C	POF1	P25576	-	-	Nicotinamide mononucleotide-specific adenylyltransferase (NMNAT); catalyzes the conversion of nicotinamide mononucleotide (NMN) to nicotinamide adenine dinucleotide (NAD+); role in the nicotinamide riboside (NR) salvage pathway of NAD+ biosynthesis; involved in NR and NAD+ homeostasis; ATPase involved in protein quality control and filamentation pathways; interacts physically with Kss1p and suppresses the filamentation defect of a kss1 deletion 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YCR059C	YIH1	P25637	-	-	Negative regulator of eIF2 kinase Gcn2p; competes with Gcn2p for binding to Gcn1p; may contribute to regulation of translation in response to starvation via regulation of Gcn2p; binds to monomeric actin and to ribosomes and polyribosomes; ortholog of mammalian IMPACT 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YGR135W	PRE9	P23638	-	-	Alpha 3 subunit of the 20S proteasome; the only nonessential 20S subunit; may be replaced by the alpha 4 subunit (Pre6p) under stress conditions to create a more active proteasomal isoform 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YMR193W	MRPL24	P36525	-	-	Mitochondrial ribosomal protein of the large subunit; two mitochondrial ribosomal proteins, YmL14 and YmL24, have been assigned to the same gene 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YOR039W	CKB2	P38930	-	-	Beta' regulatory subunit of casein kinase 2 (CK2); a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2, comprised of CKA1, CKA2, CKB1 and CKB2, has many substrates including transcription factors and all RNA polymerase 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YPL127C	HHO1	P53551	-	-	Histone H1, linker histone with roles in meiosis and sporulation; decreasing levels early in sporulation may promote meiosis, and increasing levels during sporulation facilitate compaction of spore chromatin; binds to promoters and within genes in mature spores; may be recruited by Ume6p to promoter regions, contributing to transcriptional repression outside of meiosis; suppresses DNA repair involving homologous recombination 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YBL043W	ECM13	P38195	-	-	Non-essential protein of unknown function; induced by treatment with 8-methoxypsoralen and UVA irradiation; ECM13 has a paralog, YJR115W, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YIL064W	EFM4	P40516	-	-	Lysine methyltransferase; involved in the dimethylation of eEF1A (Tef1p/Tef2p) at lysine 316; sequence similarity to S-adenosylmethionine-dependent methyltransferases of the seven beta-strand family; role in vesicular transport 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YOR060C	SLD7	Q08457	-	-	Protein with a role in chromosomal DNA replication; interacts with Sld3p and reduces its affinity for Cdc45p; deletion mutant has aberrant mitochondria 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YCL005W	LDB16	P25587	-	-	Protein involved in lipid droplet (LD) assembly; forms a complex with Sei1p at ER-LD contact sites, stabilizing contact sites; ensures that LDs bud from the ER towards the cytosolic side of the membrane; null mutants have decreased net negative cell surface charge and localized accumulation of phosphatidic acid (PA) marker proteins; GFP-fusion protein expression is induced in response to MMS; null mutant can be complemented by the human seipin, BSCL2 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YEL051W	VMA8	P32610	-	-	Subunit D of the V1 peripheral membrane domain of V-ATPase; part of the electrogenic proton pump found throughout the endomembrane system; plays a role in the coupling of proton transport and ATP hydrolysis; the V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase) has eight subunits 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YHL033C	RPL8A	P17076	-	-	Ribosomal 60S subunit protein L8A; required for processing of 27SA3 pre-rRNA to 27SB pre-rRNA during assembly of large ribosomal subunit; depletion leads to a turnover of pre-rRNA; L8 binds to Domain I of 25S and 5	Saccharomyces cerevisiae	559292	-
DNEGSCER	YKL040C	NFU1	P32860	-	-	Protein involved in Fe-S cluster transfer to mitochondrial clients; protects 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YLL045C	RPL8B	P29453	-	-	Ribosomal 60S subunit protein L8B; required for processing of 27SA3 pre-rRNA to 27SB pre-rRNA during assembly of large ribosomal subunit; depletion leads to a turnover of pre-rRNA; L8 binds to Domain I of 25S and 5	Saccharomyces cerevisiae	559292	-
DNEGSCER	YOR152C	ATG40	Q99325	-	-	Autophagy receptor with a role in endoplasmic reticulum degradation; involved specifically in autophagy of cortical and cytoplasmic ER in response to nitrogen starvation or rapamycin treatment; localizes to the cortical and cytoplasmic ER; similar to human FAM134B, which is also involved in ER autophagy and is associated with sensory neuropathy 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YPR060C	ARO7	P32178	-	-	Chorismate mutase; catalyzes the conversion of chorismate to prephenate to initiate the tyrosine/phenylalanine-specific branch of aromatic amino acid biosynthesis 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YAL014C	SYN8	P31377	-	-	Endosomal SNARE related to mammalian syntaxin 8 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YBR157C	ICS2	P38284	-	-	Protein of unknown function; null mutation does not confer any obvious defects in growth, spore germination, viability, or carbohydrate utilization 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YGR248W	SOL4	P53315	-	-	6-phosphogluconolactonase; protein abundance increases in response to DNA replication stress; SOL4 has a paralog, SOL3, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YLR441C	RPS1A	P33442	-	-	Ribosomal protein 10 (rp10) of the small (40S) subunit; homologous to mammalian ribosomal protein S3A, no bacterial homolog; RPS1A has a paralog, RPS1B, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YML063W	RPS1B	P23248	-	-	Ribosomal protein 10 (rp10) of the small (40S) subunit; homologous to mammalian ribosomal protein S3A, no bacterial homolog; RPS1B has a paralog, RPS1A, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YMR157C	AIM36	Q03798	-	-	Protein of unknown function; null mutant displays reduced respiratory growth and elevated frequency of mitochondrial genome loss; the authentic, non-tagged protein is detected in purified mitochondria in high-throughput studies 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YNL314W	DAL82	P21705	-	-	Positive regulator of allophanate inducible genes; binds a dodecanucleotide sequence upstream of all genes that are induced by allophanate; contains an UISALL DNA-binding, a transcriptional activation, and a coiled-coil domain 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YER011W	TIR1	P10863	-	-	Cell wall mannoprotein; expression is downregulated at acidic pH and induced by cold shock and anaerobiosis; abundance is increased in cells cultured without shaking; member of the Srp1p/Tip1p family of serine-alanine-rich proteins 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YER153C	PET122	P10355	-	-	Mitochondrial translational activator specific for the COX3 mRNA; acts together with Pet54p and Pet494p; located in the mitochondrial inner membrane 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YFR031C-A	RPL2A	P0CX45	-	-	Ribosomal 60S subunit protein L2A; homologous to mammalian ribosomal protein L2 and bacterial L2; RPL2A has a paralog, RPL2B, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YIL018W	RPL2B	P0CX46	-	-	Ribosomal 60S subunit protein L2B; homologous to mammalian ribosomal protein L2 and bacterial L2; RPL2B has a paralog, RPL2A, that arose from the whole genome duplication; expression is upregulated at low temperatures 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YLR165C	PUS5	Q06244	-	-	Pseudouridine synthase; catalyzes only the formation of pseudouridine (Psi)-2819 in mitochondrial 21S rRNA; not essential for viability 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YLR194C	NCW2	Q05777	-	-	Structural constituent of the cell wall; attached to the plasma membrane by a GPI-anchor; expression is upregulated in response to cell wall stress; null mutant is sensitive to the antifungal agent polyhexamethylene biguanide, resistant to zymolyase treatment and has increased chitin deposition 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YNL148C	ALF1	P53904	-	-	Alpha-tubulin folding protein; similar to mammalian cofactor B; Alf1p-GFP localizes to cytoplasmic microtubules; required for the folding of alpha-tubulin and may play an additional role in microtubule maintenance 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YIL049W	DFG10	P40526	-	-	Probable polyprenol reductase; catalyzes conversion of polyprenol to dolichol, the precursor for N-glycosylation; involved in filamentous growth; mutations in human homolog SRD5A3 confer CDG (Congenital Disorders of Glycosylation); human SRD5A3 can complement yeast null mutant 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YLR093C	NYV1	Q12255	-	-	v-SNARE component of the vacuolar SNARE complex; involved in vesicle fusion; inhibits ATP-dependent Ca(2+) transport activity of Pmc1p in the vacuolar membrane 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YLR312W-A	MRPL15	P36523	-	-	Mitochondrial ribosomal protein of the large subunit 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YPL159C	PET20	Q99373	-	-	Mitochondrial protein; required for respiratory growth under some conditions and for stability of the mitochondrial genome 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YGR214W	RPS0A	P32905	-	-	Ribosomal 40S subunit protein S0A; required for maturation of 18S rRNA along with Rps0Bp; deletion of either RPS0 gene reduces growth rate, deletion of both genes is lethal; homologous to human ribosomal protein SA and bacterial S2; RPS0A has a paralog, RPS0B, that arose from the whole genome duplication; 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YJL066C	MPM1	P40364	-	-	Mitochondrial intermembrane space protein of unknown function 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YLR048W	RPS0B	P46654	-	-	Protein component of the small (40S) ribosomal subunit; RPS0B has a paralog, RPS0A, that arose from the whole genome duplication; required for maturation of 18S rRNA along with Rps0Ap; deletion of either RPS0 gene reduces growth rate, deletion of both genes is lethal; homologous to human ribosomal protein SA and bacterial S2 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YPR158W	CUR1	Q06469	-	-	Sorting factor, central regulator of spatial protein quality control; physically and functionally interacts with chaperones to promote sorting and deposition of misfolded proteins into cytosolic compartments; involved in destabilization of 	Saccharomyces cerevisiae	559292	-
DNEGSCER	Q0250	COX2	P00410	-	-	Subunit II of cytochrome c oxidase (Complex IV); Complex IV is the terminal member of the mitochondrial inner membrane electron transport chain; one of three mitochondrially-encoded subunits 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YGR006W	PRP18	P33411	-	-	Splicing factor and component of snRNP U5; factor involved in the positioning of the 3' splice site during the second catalytic step of splicing; interacts with Slu7p 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YOR010C	TIR2	P33890	-	-	Putative cell wall mannoprotein; member of the Srp1p/Tip1p family of serine-alanine-rich proteins; transcription is induced by cold shock and anaerobiosis; TIR2 has a paralog, TIR3, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YCR076C	FUB1	P25659	-	-	Proteasome-binding protein; interacts physically with multiple subunits of the 20S proteasome and genetically with genes encoding 20S core particle and 19S regulatory particle subunits; exhibits boundary activity which blocks the propagation of heterochromatic silencing; contains a PI31 proteasome regulator domain and sequence similarity with human PSMF1, a proteasome inhibitor; not an essential gene 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDR098C	GRX3	Q03835	-	-	Glutathione-dependent oxidoreductase; hydroperoxide and superoxide-radical responsive; monothiol glutaredoxin subfamily member along with Grx4p and Grx5p; protects cells from oxidative damage; with Grx4p, binds to Aft1p in iron-replete conditions, promoting its dissociation from promoters; evidence exists indicating that the translation start site is not Met1 as currently annotated, but rather Met36; GRX3 has a paralog, GRX4, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YER100W	UBC6	P33296	-	-	Ubiquitin-conjugating enzyme involved in ERAD; located at the cytosolic side of the ER membrane; tail region contains a transmembrane segment at the C-terminus; substrate of the ubiquitin-proteasome pathway; ER-associated protein degradation is also known as ERAD 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YGL240W	DOC1	P53068	-	-	Processivity factor; required for the ubiquitination activity of the anaphase promoting complex (APC), mediates the activity of the APC by contributing to substrate recognition; involved in cyclin proteolysis; contains a conserved DOC1 homology domain 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YIR001C	SGN1	P40561	-	-	Cytoplasmic RNA-binding protein; contains an RNA recognition motif (RRM); may have a role in mRNA translation, as suggested by genetic interactions with genes encoding proteins involved in translational initiation 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YLL027W	ISA1	Q07821	-	-	Protein required for maturation of mitochondrial 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YLR052W	IES3	Q12345	-	-	Subunit of the INO80 chromatin remodeling complex 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDL202W	MRPL11	P36521	-	-	Mitochondrial ribosomal protein of the large subunit; localizes to vacuole in response to H2O2 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YER039C	HVG1	P0CE11	-	-	Protein of unknown function; HVG1 has a paralog, VRG4, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YHR163W	SOL3	P38858	-	-	6-phosphogluconolactonase; catalyzes the second step of the pentose phosphate pathway; weak multicopy suppressor of los1-1 mutation; homologous to Sol2p and Sol1p; SOL3 has a paralog, SOL4, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YLL046C	RNP1	P32385	-	-	Ribonucleoprotein that contains two RNA recognition motifs (RRM); RNP1 has a paralog, SBP1, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YMR038C	CCS1	P40202	-	-	Copper chaperone for superoxide dismutase Sod1p; involved in oxidative stress protection; Met-X-Cys-X2-Cys motif within N-terminus is involved in insertion of copper into Sod1p under conditions of copper deprivation; required for regulation of yeast copper genes in response to DNA-damaging agents; protein abundance increases in response to DNA replication stress; human homolog CCS can complement yeast ccs1 null mutant 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YNR009W	NRM1	P53718	-	-	Transcriptional co-repressor of MBF-regulated gene expression; Nrm1p associates stably with promoters via MCB binding factor (MBF) to repress transcription upon exit from G1 phase 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YOL154W	ZPS1	Q12512	-	-	Putative GPI-anchored protein; transcription is induced under low-zinc conditions, as mediated by the Zap1p transcription factor, and at alkaline pH 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YGR001C	EFM5	P53200	-	-	S-adenosylmethionine-dependent lysine methyltransferase; involved in the trimethylation of eEF1A (Tef1p/Tef2p) at lysine 79; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; required for replication of Brome mosaic virus in budding yeast; expresses a circular RNA; originally misclassified as a N-6-adenine specific DNA methyltransferase based on sequence similarity; both Efm5p and human ortholog N6AMT2 can methylate eEF1a from either species in vitro 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YML113W	DAT1	P13483	-	-	DNA binding protein that recognizes oligo(dA)	Saccharomyces cerevisiae	559292	-
DNEGSCER	YOR213C	SAS5	Q99314	-	-	Subunit of the SAS complex (Sas2p, Sas4p, Sas5p); acetylates free histones and nucleosomes and regulates transcriptional silencing; stimulates Sas2p HAT activity 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YCR004C	YCP4	P25349	-	-	Protein of unknown function; has sequence and structural similarity to flavodoxins; predicted to be palmitoylated; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YJR113C	RSM7	P47150	-	-	Mitochondrial ribosomal protein of the small subunit; has similarity to E	Saccharomyces cerevisiae	559292	-
DNEGSCER	YLL038C	ENT4	Q07872	-	-	Protein of unknown function; contains an N-terminal epsin-like domain; proposed to be involved in the trafficking of Arn1p in the absence of ferrichrome 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YAL049C	AIM2	P39721	-	-	Cytoplasmic protein involved in mitochondrial function or organization; null mutant displays reduced frequency of mitochondrial genome loss; potential Hsp82p interactor 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDR174W	HMO1	Q03973	-	-	Chromatin associated high mobility group (HMG) family member; involved in compacting, bending, bridging and looping DNA; rDNA-binding component that regulates transcription from RNA polymerase I promoters; regulates start site selection of ribosomal protein genes via RNA polymerase II promoters; role in genome maintenance; associates with a 5'-3' DNA helicase and Fpr1p, a prolyl isomerase; relocalizes to the cytosol in response to hypoxia 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YHR043C	DOG2	P38773	-	-	2-deoxyglucose-6-phosphate phosphatase; member of a family of low molecular weight phosphatases, induced by oxidative and osmotic stress, confers 2-deoxyglucose resistance when overexpressed; DOG2 has a paralog, DOG1, that arose from a single-locus duplication; the last half of DOG1 and DOG2 are subject to gene conversions among S	Saccharomyces cerevisiae	559292	-
DNEGSCER	YHR044C	DOG1	P38774	-	-	2-deoxyglucose-6-phosphate phosphatase; member of a family of low molecular weight phosphatases; confers 2-deoxyglucose resistance when overexpressed; DOG1 has a paralog, DOG2, that arose from a single-locus duplication; the last half of DOG1 and DOG2 are subject to gene conversions among S	Saccharomyces cerevisiae	559292	-
DNEGSCER	YKL130C	SHE2	P36068	-	-	RNA-binding protein that binds specific mRNAs and interacts with She3p; part of the mRNA localization machinery that restricts accumulation of certain proteins to the bud; binds to ER-derived membranes and targets mRNAs to cortical ER 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YKR091W	SRL3	P36167	-	-	GTB motif (G1/S transcription factor binding) containing protein; binds SBF-regulated promoters in hydroxyurea-treated cells; when overexpressed, suppresses the lethality of a rad53 null mutation; potential Cdc28p substrate; SRL3 has a paralog, WHI5, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YNL024C	EFM6	P53970	-	-	Putative S-adenosylmethionine-dependent lysine methyltransferase; responsible for modifying Lys-390 in translational elongation factor EF-1 alpha (eEF1A); has seven beta-strand methyltransferase motif; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YNL200C	NNR1	P40165	-	-	NADHX epimerase; catalyzes isomerization of (R)- and (S)-NADHX; homologous to AIBP in mammals and the N- terminal domain of YjeF in E	Saccharomyces cerevisiae	559292	-
DNEGSCER	YOL032W	OPI10	Q08202	-	-	Protein with a possible role in phospholipid biosynthesis; null mutant displays an inositol-excreting phenotype that is suppressed by exogenous choline; protein abundance increases in response to DNA replication stress 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YBR107C	IML3	P38265	-	-	Outer kinetochore protein and component of the Ctf19 complex; involved in the establishment of pericentromeric cohesion during mitosis; prevents non-disjunction of sister chromatids during meiosis II; forms a stable complex with Chl4p; required for localization of Sgo1p to pericentric sites during meiosis I; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-L and fission yeast fta1 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YIL139C	REV7	P38927	-	-	Accessory subunit of DNA polymerase zeta; involved in translesion synthesis during post-replication repair; required for mutagenesis induced by DNA damage; involved in double-strand break repair; forms a complex with Rev3p, Pol31p and Pol32p 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YIR018W	YAP5	P40574	-	-	Basic leucine zipper (bZIP) iron-sensing transcription factor; involved in diauxic shift; YAP5 has a paralog, YAP7, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YOL028C	YAP7	Q08182	-	-	Putative basic leucine zipper (bZIP) transcription factor; YAP7 has a paralog, YAP5, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YPL027W	SMA1	Q02651	-	-	Protein of unknown function involved in prospore membrane assembly; involved in the assembly of the prospore membrane during sporulation; interacts with Spo14p 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YER120W	SCS2	P40075	-	-	Integral ER membrane protein, regulates phospholipid metabolism; one of 6 proteins (Ist2p, Scs2p, Scs22p, Tcb1p, Tcb2p, Tcb3p) that connect ER to plasma membrane (PM) and regulate PI4P levels by controlling access of Sac1p phosphatase to substrate PI4P in the PM; interacts with FFAT motifs in Opi1p, Swh1p, Osh2p, and Osh3p; involved in telomeric silencing; VAP homolog; SCS2 has a paralog, SCS22, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YER174C	GRX4	P32642	-	-	Glutathione-dependent oxidoreductase; hydroperoxide and superoxide-radical responsive; monothiol glutaredoxin subfamily member along with Grx3p and Grx5p; protects cells from oxidative damage; with Grx3p, binds to Aft1p in iron-replete conditions, promoting its dissociation from promoters; mutant has increased aneuploidy tolerance; transcription regulated by Yap5p; GRX4 has a paralog, GRX3, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YER182W	FMP10	P40098	-	-	Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YGL076C	RPL7A	P05737	-	-	Ribosomal 60S subunit protein L7A; required for processing of 27SA3 pre-rRNA to 27SB pre-rRNA during assembly of large ribosomal subunit; depletion leads to a turnover of pre-rRNA; contains a conserved C-terminal Nucleic acid Binding Domain (NDB2); binds to Domain II of 25S and 5	Saccharomyces cerevisiae	559292	-
DNEGSCER	YIR030C	DCG1	P32460	-	-	Protein of unknown function; expression is sensitive to nitrogen catabolite repression and regulated by Dal80p; contains transmembrane domain 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YJR024C	MDE1	P47095	-	-	5'-methylthioribulose-1-phosphate dehydratase; acts in the methionine salvage pathway; potential Smt3p sumoylation substrate; expression downregulated by caspofungin and deletion mutant is caspofungin resistant 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YLR301W	HRI1	Q05905	-	-	Protein of unknown function that interacts with Sec72p and Hrr25p 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YPL078C	ATP4	P05626	-	-	Subunit b of the stator stalk of mitochondrial F1F0 ATP synthase; ATP synthase is a large, evolutionarily conserved enzyme complex required for ATP synthesis; contributes to the oligomerization of the complex, which in turn determines the shape of inner membrane cristae; phosphorylated 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YPL129W	TAF14	P35189	-	-	Subunit of TFIID, TFIIF, INO80, SWI/SNF, and NuA3 complexes; involved in RNA polymerase II transcription initiation and in chromatin modification; contains a YEATS domain 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YPL198W	RPL7B	Q12213	-	-	Ribosomal 60S subunit protein L7B; required for processing of 27SA3 pre-rRNA to 27SB pre-rRNA during assembly of large ribosomal subunit; depletion leads to a turnover of pre-rRNA; contains a conserved C-terminal Nucleic acid Binding Domain (NDB2); binds to Domain II of 25S and 5	Saccharomyces cerevisiae	559292	-
DNEGSCER	YHR049W	FSH1	P38777	-	-	Putative serine hydrolase; localizes to both the nucleus and cytoplasm; sequence is similar to S	Saccharomyces cerevisiae	559292	-
DNEGSCER	YOR284W	HUA2	Q12134	-	-	Cytoplasmic protein of unknown function; computational analysis of large-scale protein-protein interaction data suggests a possible role in actin patch assembly 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDR538W	PAD1	P33751	-	-	Phenylacrylic acid decarboxylase; confers resistance to cinnamic acid, decarboxylates aromatic carboxylic acids to the corresponding vinyl derivatives; also has mRNA binding activity; homolog of E	Saccharomyces cerevisiae	559292	-
DNEGSCER	YGR057C	LST7	P53237	-	-	Subunit of the Lst4p-Lst7p GTPase activating protein complex for Gtr2p; stimulates the GTPase activity of Rag family GTPase Gtr2p, within the context of the Gtr1p-Gtr2p heterodimer, after amino acid stimulation; required for activation of TORC1 in response to amino acid stimulation; recruited to the vacuolar membrane during amino acid starvation and released from the membrane by TORC1; required for the transport of amino acid permease Gap1p from the Golgi to the cell surface 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YLR376C	PSY3	Q12318	-	-	Component of Shu complex (aka PCSS complex); Shu complex also includes Shu1, Csm2, Shu2, and promotes error-free DNA repair; promotes Rad51p filament assembly; Shu complex mediates inhibition of Srs2p function; Psy3p and Csm2p contain similar DNA-binding regions which work together to form a single DNA binding site; deletion of PSY3 results in a mutator phenotype; deletion increases sensitivity to anticancer drugs oxaliplatin and cisplatin but not mitomycin C 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YOR305W	RRG7	Q08774	-	-	Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the mitochondrion; deletion confers sensitivity to 4-(N-(S-glutathionylacetyl)amino) phenylarsenoxide (GSAO); YOR305W is not an essential gene 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YOR358W	HAP5	Q02516	-	-	Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex; complex is heme-activated and glucose repressed; complex is a transcriptional activator and global regulator of respiratory gene expression; required for assembly and DNA binding activity of the complex 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YPL065W	VPS28	Q02767	-	-	Component of the ESCRT-I complex; complex is involved in ubiquitin-dependent sorting of proteins into the endosome; conserved C-terminal domain interacts with ESCRT-III subunit Vps20p; other members include Stp22p, Srn2p, Vps28p, and Mvb12p 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YGL250W	RMR1	P53060	-	-	Protein required for meiotic recombination and gene conversion; null mutant displays reduced PIS1 expression and growth defects on non-fermentable carbon sources and minimal media; GFP-fusion protein localizes to both cytoplasm and nucleus 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YGR136W	LSB1	P53281	-	-	Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p, a homolog of human Wiskott-Aldrich Syndrome protein (WASP), via an N-terminal SH3 domain, and along with PIN3 cooperatively inhibits the nucleation of actin filaments; overexpression blocks receptor-mediated endocytosis; protein increases in abundance and forms nuclear foci in response to DNA replication stress; LSB1 has a paralog, PIN3, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YLR411W	CTR3	Q06686	-	-	High-affinity copper transporter of the plasma membrane; acts as a trimer; gene is disrupted by a Ty2 transposon insertion in many laboratory strains of S	Saccharomyces cerevisiae	559292	-
